customer_id,gender,age,married,number_of_dependents,tenure_in_months,number_of_referrals,city,offer,phone_service,multiple_lines,internet_service,internet_type,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,average_monthly_gb_download,average_monthly_long_distance_charges,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,customer_status,churn_category,churn_reason
4322-RCYMT,Male,63,True,0,68,1,San Diego,Offer A,True,True,True,DSL,False,True,True,True,False,True,True,False,One Year,True,Bank Withdrawal,18.0,29.18,75.8,5293.95,0.0,90.0,1984.24,Churned,Competitor,Competitor made better offer
4323-ELYYB,Male,54,True,2,13,7,Likely,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,4.26,20.0,218.55,0.0,0.0,55.38,Stayed,Still Subscribed,Still Subscribed
4323-OHFOW,Female,72,True,0,70,1,Newhall,None,True,True,True,Fiber Optic,False,True,False,True,True,True,False,True,One Year,True,Bank Withdrawal,24.0,33.74,105.55,7195.35,0.0,0.0,2361.8,Stayed,Still Subscribed,Still Subscribed
4323-SADQS,Male,61,True,6,7,2,Concord,None,False,False,True,Cable,True,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,30.0,0.0,34.5,279.25,0.0,0.0,0.0,Churned,Dissatisfaction,Service dissatisfaction
4324-AHJKS,Female,42,False,0,5,0,Buttonwillow,None,True,False,True,DSL,True,False,True,False,False,False,False,True,Month-to-Month,False,Credit Card,26.0,24.83,55.8,300.4,0.0,0.0,124.15,Stayed,Still Subscribed,Still Subscribed
4324-BZCKL,Female,30,True,2,10,6,Paynes Creek,None,True,False,True,DSL,False,True,True,False,False,False,False,True,Month-to-Month,True,Credit Card,59.0,5.74,55.55,551.3,0.0,0.0,57.4,Stayed,Still Subscribed,Still Subscribed
4325-NFSKC,Male,68,False,0,19,0,Pacific Palisades,Offer D,True,True,True,Fiber Optic,True,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,25.0,28.12,90.6,1660.0,0.0,0.0,534.28,Churned,Price,Extra data charges
4328-VUFWD,Female,62,False,0,39,0,Vallejo,None,True,False,True,DSL,False,False,False,True,False,True,True,True,One Year,False,Bank Withdrawal,17.0,6.77,59.3,2209.15,0.0,0.0,264.03,Stayed,Still Subscribed,Still Subscribed
4329-YPDDQ,Male,40,False,0,20,0,Cazadero,None,True,False,True,Fiber Optic,True,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,18.0,16.05,108.2,2203.7,0.0,0.0,321.0,Stayed,Still Subscribed,Still Subscribed
4332-MUOEZ,Male,78,True,0,20,1,Moreno Valley,None,True,False,True,Fiber Optic,True,False,True,True,False,True,False,True,One Year,False,Credit Card,5.0,32.54,94.3,1818.3,0.0,0.0,650.8,Stayed,Still Subscribed,Still Subscribed
4334-HOWRP,Male,70,True,0,72,1,Cambria,Offer A,False,False,True,DSL,True,True,True,True,True,True,False,False,Two Year,True,Credit Card,7.0,0.0,64.95,4546.0,0.0,30.0,0.0,Stayed,Still Subscribed,Still Subscribed
4335-UPJSI,Female,57,False,1,24,0,Aguanga,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,0.0,34.24,19.75,498.1,0.0,0.0,821.76,Stayed,Still Subscribed,Still Subscribed
4338-EYCER,Male,57,True,0,21,4,Carlotta,None,True,False,True,DSL,False,False,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,11.0,17.19,54.6,1125.2,0.0,0.0,360.99,Stayed,Still Subscribed,Still Subscribed
4342-HENTK,Female,67,False,0,2,0,Garberville,None,True,False,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,25.0,12.52,70.65,142.35,0.0,0.0,25.04,Churned,Competitor,Competitor had better devices
4342-HFXWS,Female,19,True,1,48,6,Santa Monica,Offer B,True,False,True,DSL,True,False,True,True,True,False,False,True,One Year,False,Bank Withdrawal,27.0,44.66,69.7,3023.65,0.0,0.0,2143.68,Stayed,Still Subscribed,Still Subscribed
4343-EJVQB,Male,48,False,0,7,0,Mariposa,None,True,False,True,Fiber Optic,True,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,23.0,1.67,74.35,533.6,0.0,0.0,11.69,Stayed,Still Subscribed,Still Subscribed
4349-GFQHK,Male,30,False,0,1,0,Mentone,Offer E,True,True,True,DSL,False,False,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,52.0,25.39,54.35,54.35,0.0,0.0,25.39,Churned,Attitude,Attitude of service provider
4350-ZTLPI,Female,36,True,0,53,1,Van Nuys,Offer B,True,True,True,Fiber Optic,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,20.0,18.0,108.95,5718.2,0.0,0.0,954.0,Stayed,Still Subscribed,Still Subscribed
4351-QLCSU,Female,47,False,0,1,0,Quincy,None,True,False,True,DSL,False,False,False,False,True,False,False,True,Month-to-Month,True,Credit Card,26.0,32.74,55.0,55.0,0.0,0.0,32.74,Churned,Price,Long distance charges
4353-HYOJD,Female,37,True,5,27,5,Monrovia,Offer C,True,False,True,DSL,False,True,False,False,False,False,False,True,Month-to-Month,False,Credit Card,30.0,19.32,49.85,1336.15,0.0,0.0,521.64,Stayed,Still Subscribed,Still Subscribed
4355-CVPVS,Female,49,True,1,56,4,California Hot Springs,None,True,False,True,Fiber Optic,False,False,False,False,True,True,True,True,One Year,False,Bank Withdrawal,28.0,12.97,88.9,4968.0,0.0,0.0,726.32,Stayed,Still Subscribed,Still Subscribed
4355-HBJHH,Male,49,True,0,67,0,Waterford,None,True,True,True,DSL,True,False,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,3.0,42.77,79.7,5293.4,0.0,0.0,2865.59,Churned,Price,Price too high
4359-INNWN,Female,63,False,0,17,0,Dunsmuir,Offer D,True,False,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,3.84,20.05,337.9,43.68,0.0,65.28,Stayed,Still Subscribed,Still Subscribed
4360-PNRQB,Male,27,False,0,18,0,Yucca Valley,Offer D,True,True,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,42.0,15.18,75.6,1395.05,0.0,0.0,273.24,Stayed,Still Subscribed,Still Subscribed
4360-QRAVE,Male,75,False,0,37,0,Farmington,Offer C,False,False,True,DSL,False,True,True,False,False,False,False,True,Two Year,False,Bank Withdrawal,29.0,0.0,36.65,1315.0,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
4361-BKAXE,Female,23,False,0,41,0,Boulder Creek,Offer B,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,59.0,21.56,114.5,4527.45,0.0,0.0,883.96,Churned,Competitor,Competitor made better offer
4361-FEBGN,Male,41,False,0,48,0,San Francisco,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,33.68,20.15,982.95,0.0,0.0,1616.64,Stayed,Still Subscribed,Still Subscribed
4361-JEIVL,Male,29,False,3,1,0,Greenfield,Offer E,True,False,True,DSL,False,False,False,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,52.0,7.14,44.4,44.4,0.0,0.0,7.14,Churned,Attitude,Attitude of service provider
4365-MSDYN,Male,38,True,0,8,7,San Clemente,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,0.0,22.34,19.55,161.15,0.0,0.0,178.72,Stayed,Still Subscribed,Still Subscribed
4366-CTOUZ,Female,36,False,0,50,0,Bodega Bay,None,True,False,True,Fiber Optic,False,True,False,True,True,True,True,True,Two Year,True,Credit Card,9.0,15.1,100.2,5038.45,0.0,0.0,755.0,Stayed,Still Subscribed,Still Subscribed
4367-NHWMM,Female,37,False,0,1,0,Corte Madera,None,False,False,True,Cable,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,13.0,0.0,24.9,24.9,0.0,0.0,0.0,Joined,Still Subscribed,Still Subscribed
4367-NUYAO,Male,39,True,1,10,5,Cupertino,None,True,True,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,22.83,25.75,257.5,0.0,0.0,228.3,Stayed,Still Subscribed,Still Subscribed
4369-HTUIF,Male,73,False,0,6,0,Pismo Beach,Offer E,True,False,True,Fiber Optic,True,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,30.0,29.41,85.15,503.6,0.0,0.0,176.46,Churned,Attitude,Attitude of service provider
4369-NYSCF,Male,61,False,0,56,0,Oakland,Offer B,True,False,True,DSL,False,True,False,True,True,True,True,False,One Year,True,Bank Withdrawal,13.0,18.42,75.75,4284.65,0.0,90.0,1031.52,Stayed,Still Subscribed,Still Subscribed
4373-MAVJG,Female,64,True,0,14,1,San Diego,Offer D,True,True,True,Fiber Optic,False,True,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,9.0,13.64,90.9,1259.0,0.0,0.0,190.96,Churned,Competitor,Competitor made better offer
4373-VVHQL,Male,37,False,0,1,0,Arroyo Grande,Offer E,True,False,True,DSL,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,26.0,18.57,44.75,44.75,0.0,10.0,18.57,Joined,Still Subscribed,Still Subscribed
4374-YMUSQ,Male,64,False,0,34,0,Lake Elsinore,Offer C,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,One Year,False,Credit Card,13.0,22.41,116.25,3899.05,0.0,0.0,761.94,Stayed,Still Subscribed,Still Subscribed
4376-KFVRS,Male,52,True,0,72,5,Barstow,Offer A,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,3.0,30.75,114.05,8468.2,0.0,0.0,2214.0,Stayed,Still Subscribed,Still Subscribed
4378-BZYFP,Male,41,False,0,17,0,Fairfield,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,True,Mailed Check,0.0,42.66,20.5,365.8,0.0,0.0,725.22,Stayed,Still Subscribed,Still Subscribed
4378-MYPGO,Male,41,True,2,68,3,Greenwood,None,True,False,True,Fiber Optic,True,True,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,19.0,31.4,105.25,7173.15,0.0,0.0,2135.2,Stayed,Still Subscribed,Still Subscribed
4381-MHQDC,Female,38,False,0,47,0,Solvang,Offer B,True,True,True,DSL,True,False,True,True,False,False,False,False,Two Year,True,Credit Card,13.0,35.75,65.0,2879.9,0.0,0.0,1680.25,Stayed,Still Subscribed,Still Subscribed
4385-GZQXV,Female,68,False,0,16,0,Ontario,Offer D,True,False,True,Fiber Optic,False,False,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,9.0,9.43,94.45,1511.2,0.0,0.0,150.88,Churned,Competitor,Competitor had better devices
4385-ZKVNW,Male,58,True,3,44,4,San Francisco,None,True,False,True,DSL,False,True,False,True,False,False,False,False,Month-to-Month,True,Bank Withdrawal,52.0,46.54,54.9,2549.1,0.0,130.0,2047.76,Stayed,Still Subscribed,Still Subscribed
4389-UEFCZ,Female,25,True,0,72,0,Monte Rio,None,True,True,True,Fiber Optic,True,False,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,59.0,21.96,105.5,7544.0,0.0,0.0,1581.12,Stayed,Still Subscribed,Still Subscribed
4390-KYULV,Male,41,True,0,3,1,Piru,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,0.0,37.61,20.55,51.15,0.0,0.0,112.83,Churned,Attitude,Attitude of support person
4391-LNRXK,Male,37,False,0,22,0,Port Costa,Offer D,True,False,True,Fiber Optic,False,True,True,True,False,True,True,True,Month-to-Month,True,Bank Withdrawal,18.0,48.07,94.95,2142.8,0.0,0.0,1057.54,Stayed,Still Subscribed,Still Subscribed
4391-RESHN,Male,49,False,0,23,0,Lemon Cove,Offer D,True,True,True,Fiber Optic,False,False,True,True,True,True,True,True,Month-to-Month,True,Credit Card,2.0,16.28,104.05,2470.1,0.0,0.0,374.44,Churned,Competitor,Competitor had better devices
4393-GEADV,Male,54,True,3,70,10,Dulzura,None,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,75.0,39.06,114.75,7842.3,0.0,0.0,2734.2,Stayed,Still Subscribed,Still Subscribed
4393-OBCRR,Female,60,False,0,3,0,Bella Vista,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,False,Mailed Check,0.0,1.47,20.25,71.2,0.0,0.0,4.41,Joined,Still Subscribed,Still Subscribed
4393-RYCRE,Male,25,False,0,44,0,Macdoel,None,True,False,True,Fiber Optic,True,True,True,False,True,True,True,True,One Year,True,Bank Withdrawal,41.0,38.33,106.05,4510.8,0.0,0.0,1686.52,Stayed,Still Subscribed,Still Subscribed
4395-PZMSN,Male,67,False,0,5,0,San Gregorio,Offer E,True,False,True,Fiber Optic,False,True,False,False,False,True,True,True,Two Year,True,Bank Withdrawal,15.0,18.38,85.55,408.5,0.0,0.0,91.9,Stayed,Still Subscribed,Still Subscribed
4396-KLSEH,Male,26,False,0,4,0,Bakersfield,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,0.0,6.88,19.85,63.0,0.0,0.0,27.52,Stayed,Still Subscribed,Still Subscribed
4397-FRLTA,Female,35,False,0,4,0,Corona,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,32.54,20.15,84.5,0.0,0.0,130.16,Stayed,Still Subscribed,Still Subscribed
4398-HSCJH,Female,57,False,0,3,0,Los Angeles,Offer E,True,True,True,DSL,False,False,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,25.0,3.64,63.6,155.65,0.0,0.0,10.92,Churned,Competitor,Competitor offered higher download speeds
4402-FTBXC,Male,55,False,0,54,0,Hopland,None,True,False,True,Fiber Optic,True,False,True,False,True,False,False,True,Month-to-Month,False,Credit Card,24.0,27.17,89.8,4667.0,0.0,0.0,1467.18,Stayed,Still Subscribed,Still Subscribed
4403-BWPAY,Male,40,False,0,14,0,Los Angeles,None,True,True,False,None,False,False,False,False,False,False,False,False,One Year,True,Credit Card,0.0,33.5,24.8,321.7,0.0,0.0,469.0,Stayed,Still Subscribed,Still Subscribed
4404-HIBDJ,Female,48,False,0,25,0,San Jose,None,True,False,True,DSL,True,True,True,True,True,False,False,True,One Year,False,Credit Card,21.0,1.37,74.3,1863.8,0.0,0.0,34.25,Churned,Competitor,Competitor offered more data
4412-YLTKF,Female,72,False,1,27,0,Pico Rivera,Offer C,True,True,True,Fiber Optic,False,False,True,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,18.0,3.33,78.05,2135.5,0.0,10.0,89.91,Churned,Competitor,Competitor had better devices
4415-IJZTP,Female,33,False,0,1,0,Los Angeles,None,True,True,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,25.0,13.61,74.5,74.5,0.0,0.0,13.61,Churned,Competitor,Competitor had better devices
4415-WNGVR,Female,73,True,0,12,3,Daggett,None,True,False,True,DSL,True,False,True,True,True,True,True,False,One Year,True,Bank Withdrawal,13.0,37.15,79.2,943.85,0.0,20.0,445.8,Stayed,Still Subscribed,Still Subscribed
4418-LZMSV,Male,56,True,3,13,8,San Diego,None,True,False,True,Cable,False,True,True,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,56.0,28.15,61.8,750.1,0.0,0.0,365.95,Stayed,Still Subscribed,Still Subscribed
4419-UJMUS,Male,55,True,1,69,0,Wildomar,Offer A,True,True,True,Fiber Optic,False,False,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,21.0,8.46,99.35,6856.45,0.0,0.0,583.74,Stayed,Still Subscribed,Still Subscribed
4422-QVIJA,Female,52,False,1,35,0,Los Angeles,None,True,True,True,DSL,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.0,38.82,50.15,1655.35,0.0,130.0,1358.7,Stayed,Still Subscribed,Still Subscribed
4423-JWZJN,Male,57,True,2,64,9,Springville,Offer B,True,True,True,Fiber Optic,False,False,True,False,False,True,True,True,One Year,False,Credit Card,30.0,45.35,90.25,5629.15,0.0,0.0,2902.4,Stayed,Still Subscribed,Still Subscribed
4423-YLHDV,Female,22,True,0,21,1,Los Angeles,Offer D,True,True,True,Fiber Optic,True,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,59.0,38.52,104.4,2200.25,0.0,0.0,808.92,Churned,Attitude,Attitude of support person
4424-TKOPW,Male,70,False,0,2,0,Crestline,None,True,True,True,Fiber Optic,False,False,False,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,14.0,25.19,93.85,196.75,0.0,0.0,50.38,Churned,Price,Lack of affordable download/upload speed
4425-OWHWB,Female,32,False,0,20,0,El Cajon,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,True,Credit Card,0.0,10.9,19.35,433.75,0.0,0.0,218.0,Stayed,Still Subscribed,Still Subscribed
4429-WYGFR,Male,36,False,0,26,0,Sacramento,Offer C,True,False,True,DSL,False,False,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,8.0,44.11,49.15,1237.3,0.0,0.0,1146.86,Stayed,Still Subscribed,Still Subscribed
4430-UZIPO,Male,44,False,0,3,0,San Diego,Offer E,False,False,True,DSL,False,True,False,True,False,False,False,True,Month-to-Month,True,Mailed Check,21.0,0.0,36.85,108.7,0.0,0.0,0.0,Churned,Competitor,Competitor made better offer
4430-YHXGG,Female,20,False,3,4,0,San Lorenzo,Offer E,True,True,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,0.0,38.97,25.45,84.2,0.0,0.0,155.88,Stayed,Still Subscribed,Still Subscribed
4431-EDMIQ,Female,47,True,3,7,8,Sugarloaf,None,True,False,True,DSL,True,True,True,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,53.0,16.22,75.7,554.05,0.0,0.0,113.54,Stayed,Still Subscribed,Still Subscribed
4432-ADRLB,Male,46,False,0,2,0,Fallbrook,None,True,False,True,DSL,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,11.0,24.9,44.65,74.9,0.0,10.0,49.8,Churned,Competitor,Competitor made better offer
4433-JCGCG,Male,80,True,0,46,1,San Diego,Offer B,True,True,True,Fiber Optic,False,False,True,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,22.0,5.36,101.0,4680.05,0.0,0.0,246.56,Churned,Competitor,Competitor made better offer
4439-JMPMT,Female,38,True,0,5,1,Comptche,Offer E,True,False,True,Fiber Optic,False,False,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,22.0,1.12,85.75,470.95,44.16,0.0,5.6,Churned,Attitude,Attitude of support person
4439-YRNVD,Female,33,False,0,10,0,Selma,None,False,False,True,DSL,False,True,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,23.0,0.0,36.25,374.0,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
4441-NIHPT,Female,73,False,0,13,0,Freedom,None,True,False,True,Fiber Optic,False,False,True,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,21.0,40.37,74.3,940.35,0.0,0.0,524.81,Churned,Competitor,Competitor had better devices
4443-EMBNA,Female,55,True,0,71,3,Castaic,None,True,True,False,None,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,0.0,32.13,24.75,1836.9,0.0,0.0,2281.23,Stayed,Still Subscribed,Still Subscribed
4445-KWOKW,Female,23,False,0,42,0,Potrero,Offer B,True,True,True,Cable,True,True,False,False,False,False,True,True,One Year,True,Bank Withdrawal,41.0,29.44,60.15,2421.6,0.0,0.0,1236.48,Stayed,Still Subscribed,Still Subscribed
4445-ZJNMU,Male,30,False,0,9,0,Manhattan Beach,Offer E,True,True,True,Fiber Optic,False,True,False,False,True,True,True,True,Month-to-Month,True,Credit Card,69.0,4.81,99.3,918.75,0.0,0.0,43.29,Stayed,Still Subscribed,Still Subscribed
4446-BZKHU,Male,44,True,0,61,1,Pleasant Hill,None,True,True,True,Fiber Optic,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,24.0,45.7,105.55,6281.45,0.0,0.0,2787.7,Churned,Competitor,Competitor had better devices
4450-DLLMH,Male,53,False,0,2,0,Avalon,Offer E,True,False,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,3.0,6.74,71.3,157.75,0.0,0.0,13.48,Joined,Still Subscribed,Still Subscribed
4450-MDZFX,Male,50,True,4,60,9,Monrovia,Offer B,True,True,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,57.0,38.44,74.35,4453.3,0.0,0.0,2306.4,Stayed,Still Subscribed,Still Subscribed
4450-YOOHP,Female,56,False,0,39,0,Sacramento,None,False,False,True,DSL,False,False,True,False,True,True,True,True,Month-to-Month,True,Credit Card,6.0,0.0,50.65,1905.4,3.51,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
4451-RWASJ,Male,35,True,3,15,9,Lagunitas,Offer D,True,False,False,None,False,False,False,False,False,False,False,False,One Year,True,Credit Card,0.0,49.36,19.5,239.75,0.0,0.0,740.4,Stayed,Still Subscribed,Still Subscribed
4452-QIIEB,Male,41,False,0,7,0,Glendora,Offer E,True,False,True,DSL,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,6.0,30.04,43.9,278.4,0.0,0.0,210.28,Stayed,Still Subscribed,Still Subscribed
4452-ROHMO,Female,64,False,0,15,0,San Diego,Offer D,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,39.49,19.6,331.6,0.0,0.0,592.35,Stayed,Still Subscribed,Still Subscribed
